"code","status","similarity","url"
"386","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/386"
"387","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/387"
"388","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/388"
"389","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/389"
"390","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/390"
"391","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/391"
"392","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/392"
"393","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/393"
"394","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/394"
"395","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/395"
"396","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/396"
"397","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/397"
"398","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/398"
"399","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/399"
"400","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/400"
"401","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/401"
"402","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/402"
"403","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/403"
"404","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/404"
"405","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/405"
"406","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/406"
"407","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/407"
"408","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/408"
"409","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/409"
"410","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/410"
"411","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/411"
"412","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/412"
"413","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/413"
"414","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/414"
"415","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/415"
"416","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/416"
"417","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/417"
"418","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/418"
"419","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/419"
"420","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/420"
"421","原本已一致","99.7%","https://www.hymnal.net/zh/hymn/ch/421"
"422","原本已一致","99.7%","https://www.hymnal.net/zh/hymn/ch/422"
"423","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/423"
"424","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/424"
"425","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/425"
"426","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/426"
"427","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/427"
"428","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/428"
"429","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/429"
"430","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/430"
"431","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/431"
"432","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/432"
"433","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/433"
"434","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/434"
"435","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/435"
"436","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/436"
"437","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/437"
"438","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/438"
"439","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/439"
"440","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/440"
"441","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/441"
"442","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/442"
"443","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/443"
"444","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/444"
"445","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/445"
"446","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/446"
"447","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/447"
"448","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/448"
"449","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/449"
"450","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/450"
"451","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/451"
"452","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/452"
"453","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/453"
"454","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/454"
"455","原本已一致","98.8%","https://www.hymnal.net/zh/hymn/ch/455"
"456","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/456"
"457","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/457"
"458","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/458"
"459","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/459"
"460","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/460"
"461","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/461"
"462","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/462"
"463","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/463"
"464","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/464"
"465","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/465"
"466","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/466"
"467","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/467"
"468","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/468"
"469","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/469"
"470","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/470"
"471","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/471"
"472","已修正換行","97.1%","https://www.hymnal.net/zh/hymn/ch/472"
"473","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/473"
"474","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/474"
"475","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/475"
"476","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/476"
"477","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/477"
"478","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/478"
"479","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/479"
"480","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/480"
"481","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/481"
"482","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/482"
"483","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/483"
"484","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/484"
"485","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/485"
"486","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/486"
"487","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/487"
"488","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/488"
"489","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/489"
"490","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/490"
"491","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/491"
"492","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/492"
"493","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/493"
"494","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/494"
"495","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/495"
"496","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/496"
"497","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/497"
"498","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/498"
"499","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/499"
"500","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/500"
"501","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/501"
"502","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/502"
"503","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/503"
"504","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/504"
"505","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/505"
"506","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/506"
"507","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/507"
"508","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/508"
"509","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/509"
"510","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/510"
"511","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/511"
"512","原本已一致","99.6%","https://www.hymnal.net/zh/hymn/ch/512"
"513","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/513"
"514","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/514"
"515","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/515"
"516","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/516"
"517","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/517"
"518","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/518"
"519","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/519"
"520","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/520"
"521","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/521"
"522","原本已一致","98.1%","https://www.hymnal.net/zh/hymn/ch/522"
"523","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/523"
"524","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/524"
"525","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/525"
"526","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/526"
"527","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/527"
"528","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/528"
"529","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/529"
"530","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/530"
"531","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/531"
"532","原本已一致","99.7%","https://www.hymnal.net/zh/hymn/ch/532"
"533","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/533"
"534","原本已一致","99.6%","https://www.hymnal.net/zh/hymn/ch/534"
"535","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/535"
"536","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/536"
"537","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/537"
"538","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/538"
"539","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/539"
"540","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/540"
"541","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/541"
"542","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/542"
"543","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/543"
"544","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/544"
"545","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/545"
"546","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/546"
"547","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/547"
"548","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/548"
"549","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/549"
"550","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/550"
"551","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/551"
"552","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/552"
"553","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/553"
"554","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/554"
"555","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/555"
"556","原本已一致","99.6%","https://www.hymnal.net/zh/hymn/ch/556"
"557","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/557"
"558","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/558"
"559","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/559"
"560","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/560"
"561","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/561"
"562","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/562"
"563","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/563"
"564","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/564"
"565","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/565"
"566","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/566"
"567","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/567"
"568","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/568"
"569","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/569"
"570","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/570"
"571","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/571"
"572","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/572"
"573","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/573"
"574","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/574"
"575","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/575"
"576","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/576"
"577","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/577"
"578","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/578"
"579","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/579"
"580","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/580"
"581","已修正換行","99.6%","https://www.hymnal.net/zh/hymn/ch/581"
"582","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/582"
"583","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/583"
"584","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/584"
"585","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/585"
"586","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/586"
"587","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/587"
"588","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/588"
"589","原本已一致","99.7%","https://www.hymnal.net/zh/hymn/ch/589"
"590","原本已一致","99.6%","https://www.hymnal.net/zh/hymn/ch/590"
"591","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/591"
"592","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/592"
"593","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/593"
"594","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/594"
"595","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/595"
"596","已修正換行","99.8%","https://www.hymnal.net/zh/hymn/ch/596"
"597","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/597"
"598","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/598"
"599","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/599"
"600","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/600"
"601","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/601"
"602","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/602"
"603","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/603"
"604","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/604"
"605","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/605"
"606","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/606"
"607","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/607"
"608","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/608"
"609","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/609"
"610","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/610"
"611","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/611"
"612","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/612"
"613","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/613"
"614","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/614"
"615","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/615"
"616","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/616"
"617","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/617"
"618","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/618"
"619","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/619"
"620","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/620"
"621","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/621"
"622","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/622"
"623","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/623"
"624","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/624"
"625","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/625"
"626","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/626"
"627","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/627"
"628","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/628"
"629","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/629"
"630","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/630"
"631","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/631"
"632","原本已一致","99.6%","https://www.hymnal.net/zh/hymn/ch/632"
"633","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/633"
"634","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/634"
"635","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/635"
"636","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/636"
"637","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/637"
"638","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/638"
"639","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/639"
"640","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/640"
"641","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/641"
"642","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/642"
"643","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/643"
"644","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/644"
"645","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/645"
"646","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/646"
"647","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/647"
"648","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/648"
"649","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/649"
"650","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/650"
"651","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/651"
"652","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/652"
"653","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/653"
"654","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/654"
"655","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/655"
"656","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/656"
"657","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/657"
"658","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/658"
"659","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/659"
"660","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/660"
"661","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/661"
"662","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/662"
"663","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/663"
"664","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/664"
"665","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/665"
"666","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/666"
"667","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/667"
"668","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/668"
"669","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/669"
"670","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/670"
"671","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/671"
"672","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/672"
"673","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/673"
"674","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/674"
"675","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/675"
"676","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/676"
"677","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/677"
"678","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/678"
"679","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/679"
"680","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/680"
"681","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/681"
"682","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/682"
"683","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/683"
"684","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/684"
"685","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/685"
"686","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/686"
"687","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/687"
"688","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/688"
"689","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/689"
"690","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/690"
"691","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/691"
"692","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/692"
"693","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/693"
"694","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/694"
"695","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/695"
"696","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/696"
"697","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/697"
"698","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/698"
"699","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/699"
"700","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/700"
"701","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/701"
"702","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/702"
"703","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/703"
"704","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/704"
"705","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/705"
"706","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/706"
"707","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/707"
"708","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/708"
"709","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/709"
"710","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/710"
"711","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/711"
"712","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/712"
"713","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/713"
"714","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/714"
"715","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/715"
"716","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/716"
"717","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/717"
"718","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/718"
"719","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/719"
"720","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/720"
"721","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/721"
"722","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/722"
"723","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/723"
"724","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/724"
"725","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/725"
"726","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/726"
"727","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/727"
"728","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/728"
"729","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/729"
"730","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/730"
"731","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/731"
"732","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/732"
"733","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/733"
"734","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/734"
"735","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/735"
"736","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/736"
"737","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/737"
"738","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/738"
"739","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/739"
"740","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/740"
"741","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/741"
"742","原本已一致","99.4%","https://www.hymnal.net/zh/hymn/ch/742"
"743","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/743"
"744","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/744"
"745","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/745"
"746","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/746"
"747","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/747"
"748","原本已一致","99.7%","https://www.hymnal.net/zh/hymn/ch/748"
"749","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/749"
"750","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/750"
"751","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/751"
"752","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/752"
"753","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/753"
"754","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/754"
"755","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/755"
"756","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/756"
"757","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/757"
"758","逐節比對不足，未修改","","https://www.hymnal.net/zh/hymn/ch/758"
"759","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/759"
"760","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/760"
"761","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/761"
"762","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/762"
"763","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/763"
"764","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/764"
"765","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/765"
"766","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/766"
"767","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/767"
"768","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/768"
"769","原本已一致","100%","https://www.hymnal.net/zh/hymn/ch/769"
"770","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/770"
"771","已修正換行","100%","https://www.hymnal.net/zh/hymn/ch/771"
